id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count,seller_type,base_year
ID4kgk0,953026,13225,72.06,4,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4kgk0,4 pokoje | Śródmieście | Ostatnie piętro | Premium,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,7,7,Biuro nieruchomości,2023
ID4j6ox,680000,11486,59.2,4,1992,"Wrocław, Nadodrze, ul. Stanisława Dubois",https://www.otodom.pl/pl/oferta/ID4j6ox,Pod inwestycję 4 pokoje Dubois Nadodrze 2 łazienki,SDP Nieruchomości,piwnica,wtórny,1,4,Biuro nieruchomości,2023
ID4kgoi,810000,7864,103.0,4,1930,"Psie Pole, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kgoi,okolice Placu Kromera,Home Expert,"piwnica, oddzielna kuchnia",wtórny,3,3,Biuro nieruchomości,2023
ID4jQ8y,440000,9603,45.82,2,1962,"Fabryczna, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jQ8y,"Ok.Kruczej, 2 pokoje,rozkład",Oferta Prywatna,"piwnica, oddzielna kuchnia",wtórny,1,3,Oferta Prywatna,2023
ID4kgk5,487192,11768,41.4,2,0,"Oporów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kgk5,Mieszkanie na start l Oporów,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kgsQ,1450000,11600,125.0,4,2010,"Wrocław, Krzyki, ul. Ołtaszyńska",https://www.otodom.pl/pl/oferta/ID4kgsQ,"Wrocław-Krzyki-4 pokoje, Apartament - okazja",Dakid Business Solutions Michał Banaszak,pom. użytkowe,wtórny,2,2,Biuro nieruchomości,2023
ID4fjGY,321878,15990,20.13,1,2023,"Wrocław, Krzyki, ul. Zwycięska",https://www.otodom.pl/pl/oferta/ID4fjGY,Komfortowy Apartament Zwycięska 3 | 3.26,TRIADA-DOM Wachowiak Śliwiak sp. jawna,brak informacji,pierwotny,3,4,Deweloper,2023
ID4kg4O,239000,13278,18.0,1,2023,"Sołtysowice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kg4O,Okolice Rafała Wojaczka PARKING/2023,Home Expert,brak informacji,wtórny,parter,5,Biuro nieruchomości,2023
ID4kgk8,690683,13783,50.11,1,0,"Wrocław, Śródmieście, ul. Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kgk8,Lokal inwestycyjny | Kępa Mieszczańska | Biura,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4kgyf,447226,16564,27.0,1,2023,"Wrocław, Stare Miasto, ul. Komuny Paryskiej",https://www.otodom.pl/pl/oferta/ID4kgyf,Kawalerka z balkonem w nowym budynku_Stare Miasto,Expander Advisors,brak informacji,pierwotny,3,4,Biuro nieruchomości,2023
ID4kg9o,425000,10625,40.0,1,1990,"Ołbin, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kg9o,Okolice Nowowiejskiej PIWNICA/WINDA/PARKING,Home Expert,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,4,6,Biuro nieruchomości,2023
ID4fvsN,1650000,31573,52.26,2,2016,"Wrocław, Śródmieście, ul. Podwale",https://www.otodom.pl/pl/oferta/ID4fvsN,Luksusowy Penthouse Mini W Samym Centrum Miasta,SDP Nieruchomości,brak informacji,wtórny,5,6,Biuro nieruchomości,2023
ID4kgkF,437509,9975,43.86,2,0,"Kowale, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kgkF,Gotowe mieszkanie|Nie czekaj umów się na oglądanie,DEWELOMARZENIA,pom. użytkowe,pierwotny,2,2,Biuro nieruchomości,2023
ID4iKsx,687153,11300,60.81,3,2024,"Wrocław, Grabiszynek, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4iKsx,Racławicka Platinum | mieszkanie 1-9,Temar Deweloper,brak informacji,pierwotny,2,3,Deweloper,2023
ID4kg9v,464999,11314,41.1,2,2014,"Maślice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kg9v,"Maślice / Pakiet: 2 pokoje, garaż, komórka",Open Home Group,"piwnica, pom. użytkowe",wtórny,1,2,Biuro nieruchomości,2023
ID4kgvI,744043,11512,64.63,3,0,"Wrocław, Swojczyce, ul. Marca Polo",https://www.otodom.pl/pl/oferta/ID4kgvI,Trzy pokoje | duży balkon | dla os. niepełnospr.,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,5,Biuro nieruchomości,2023
ID4kgqC,1700693,12370,137.49,4,0,"Grabiszyn, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kgqC,Przestronne mieszkania z dużym tarasem,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,9,10,Biuro nieruchomości,2023
ID4kgk6,782219,13231,59.12,2,0,"Wrocław, Śródmieście, ul. Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kgk6,Lokal inwestycyjny na biuro | Kępa Mieszczańska,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,3,4,Biuro nieruchomości,2023
ID4kgfD,438354,8520,51.45,2,2023,"Wrocław, Brochów, ul. Brochowska",https://www.otodom.pl/pl/oferta/ID4kgfD,Park Brochowski/2 pokoje/Balkon/Tanie mieszkanie,SDP Nieruchomości,piwnica,pierwotny,3,3,Biuro nieruchomości,2023
ID4i4by,3352200,18717,179.1,5,2012,"Wrocław, Krzyki, ul. Gwiaździsta",https://www.otodom.pl/pl/oferta/ID4i4by,Premium! | Apartament z 179m2 z tarasem,RENOMAHOME,brak informacji,pierwotny,> 10,48,Biuro nieruchomości,2023
ID4eY8j,979000,18827,52.0,2,2020,"Wrocław, Stare Miasto, ul. Bolesława Prusa",https://www.otodom.pl/pl/oferta/ID4eY8j,Prestiżowa lokalizacja oraz luksusowa nieruchomość,SDP Nieruchomości,brak informacji,pierwotny,3,7,Biuro nieruchomości,2023
ID4kgdr,460000,9020,51.0,2,1915,"Grabiszyn, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kgdr,Okolice Sky Tower ROZKŁAD/PIWNICA,Home Expert,"piwnica, oddzielna kuchnia",wtórny,3,4,Biuro nieruchomości,2023
ID4kgk1,933226,13226,70.56,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4kgk1,3 pokoje | Duży taras | Śródmieście | Premium,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,6,7,Biuro nieruchomości,2023
ID4kgjY,926886,13025,71.16,4,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4kgjY,4 pokoje | Inwestycja | Śródmieście,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,5,7,Biuro nieruchomości,2023
ID4keyz,399000,13398,29.78,1,2023,"Wrocław, Szczepin, ul. Długa",https://www.otodom.pl/pl/oferta/ID4keyz,Rabat✅ Możliwość zrobienia 2 pokoi-media miejskie,Lokum Marzeń,brak informacji,pierwotny,parter,9,Biuro nieruchomości,2023
ID4kfvh,950000,18269,52.0,2,1950,"Rynek, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfvh,Bezpośrednio przy Rynku Lux/2 pokoje,UNITED Nieruchomości,"piwnica, pom. użytkowe",wtórny,1,5,Biuro nieruchomości,2023
ID4keAb,506399,13326,38.0,1,2023,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4keAb,Funkcjonalne studio z antresolą na Starym Mieście,Hamilton May,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4jUN6,750000,13636,55.0,2,2010,"Wrocław, Dąbie, ul. Antoniego Wiwulskiego",https://www.otodom.pl/pl/oferta/ID4jUN6,REZERWACJA! Gotowe ! 2M + kuchnia | balkon | Rezyd,Globfinanse,oddzielna kuchnia,wtórny,1,2,Biuro nieruchomości,2023
ID4kf19,455000,9235,49.27,2,2006,"Wrocław, Psie Pole, ul. Litewska",https://www.otodom.pl/pl/oferta/ID4kf19,2 pokoje | Osobna Kuchnia | Balkon |,RESSEL Nieruchomości,oddzielna kuchnia,wtórny,1,8,Biuro nieruchomości,2023
ID4keFu,653466,12386,52.76,2,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keFu,2 pokoje | Śródmieście | Zielona okolica,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,7,Biuro nieruchomości,2023
ID4keAz,434980,14499,30.0,1,2023,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4keAz,Funkcjonalne studio na Starym Mieście,Hamilton May,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4kfJe,599000,8681,69.0,3,1995,"Huby, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfJe,Okolice ul. Gajowej/Rozkład/Balkon/Piwnica,UNITED Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,1,4,Biuro nieruchomości,2023
ID4kfQj,800000,14679,54.5,4,2017,"Śródmieście, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfQj,Centrum Wrocławia/ Plac Bema/nowy aparatmentowiec,Traczyk Nieruchomości,brak informacji,wtórny,parter,6,Biuro nieruchomości,2023
ID4kfV3,605840,8000,75.73,4,2023,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID4kfV3,"Komfortowe mieszkanie 4 pokojowe, dla rodziny 2+2.",ARKOP,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4hnlv,477000,10915,43.7,2,1970,"Wrocław, Gaj, ul. Borowska",https://www.otodom.pl/pl/oferta/ID4hnlv,GAJ_Borowska_M3_dla INWESTORA!z wiarygodnymNAJEMCĄ,NOVEM 3M Sp. Z o.o.,"piwnica, oddzielna kuchnia",wtórny,2,4,Biuro nieruchomości,2023
ID4kfEE,640000,9412,68.0,2,0,"Wrocław, Grabiszyn, al. gen. Józefa Hallera",https://www.otodom.pl/pl/oferta/ID4kfEE,/Hallera 115//Parkiety//Balkon i Loggia/,WRE NIERUCHOMOŚCI SP.Z O.O.,piwnica,wtórny,2,3,Biuro nieruchomości,2023
ID4kfQg,770000,13509,57.0,3,2015,"Śródmieście, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfQg,Okolice Dworca Pkp - nowe budownictwo,Traczyk Nieruchomości,brak informacji,wtórny,1,6,Biuro nieruchomości,2023
ID4keYw,902210,9914,91.0,4,2024,"Wrocław, Krzyki, ul. Hipolita Cegielskiego",https://www.otodom.pl/pl/oferta/ID4keYw,"Mieszkanie jak dom, dom jak mieszkanie!!!",LECH-OGRODY HOME&GARDEN,brak informacji,pierwotny,parter,1,Biuro nieruchomości,2023
ID4kfoo,1079000,19981,54.0,2,2020,"Wrocław, Stare Miasto, ul. Mieszczańska",https://www.otodom.pl/pl/oferta/ID4kfoo,Wykończone 2pok. mieszkanie na Kępie Mieszczańskie,El Dorado Nieruchomości,brak informacji,wtórny,3,7,Biuro nieruchomości,2023
ID4kf18,629000,10075,62.43,3,1936,"Wrocław, Śródmieście, ul. gen. Józefa Sowińskiego",https://www.otodom.pl/pl/oferta/ID4kf18,3 pokoje | 2 piwnice | 2 ogródki | Osobna Kuchnia,RESSEL Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,1,3,Biuro nieruchomości,2023
ID4keIZ,550621,12469,44.16,2,2022,"Wrocław, Szczepin, ul. Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID4keIZ,Gotowe/Stare Miasto/Duży Balkon,OTO NIERUCHOMOŚCI,oddzielna kuchnia,pierwotny,3,5,Biuro nieruchomości,2023
ID4kf9R,478897,8990,53.27,2,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kf9R,"Nowe mieszkanie w świetnej lokalizacji, 0% Podatku",CHATA Agencja Nieruchomości,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4kfra,442221,8970,49.3,2,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kfra,"2 pokoje, 49 m2, ogródek 12 m2, parter",SDP Nieruchomości,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4kf12,569000,11223,50.7,2,2000,"Wrocław, Śródmieście, ul. Henryka Pobożnego",https://www.otodom.pl/pl/oferta/ID4kf12,2 pokoje | Duży Balkon | Super lokalizacja!,RESSEL Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,6,5,Biuro nieruchomości,2023
ID4kf9W,639370,9189,69.58,3,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kf9W,"Nowe mieszkanie w świetnej lokalizacji, 0% Podatku",CHATA Agencja Nieruchomości,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4keAH,385000,9266,41.55,2,1930,"Wrocław, Śródmieście, ul. Bolesława Chrobrego",https://www.otodom.pl/pl/oferta/ID4keAH,2 pokoje | Nadodrze | Wysokie sufity,Le Premier,piwnica,wtórny,2,5,Biuro nieruchomości,2023
ID4kfc8,799000,10856,73.6,4,2015,"Nadodrze, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfc8,"Okazja! 4 pokoje, Topowa Lokalizacja!",RENOMAHOME,oddzielna kuchnia,wtórny,2,8,Biuro nieruchomości,2023
ID4keGC,564200,12400,45.5,2,2024,"Wrocław, Ołbin, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keGC,Wysoki standard | Centrum | Słoneczne mieszkanie,Expander Advisors,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4keyF,442221,8970,49.3,2,2021,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4keyF,Wysoka Jakość⭐Piękne osiedle⭐Najlepszy Układ,Lokum Marzeń,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4keEM,508204,13259,38.33,2,2022,"Wrocław, Szczepin, ul. Długa",https://www.otodom.pl/pl/oferta/ID4keEM,Gotowe|Rabat|można obejrzeć|media miejskie.,Lokum Marzeń,brak informacji,pierwotny,5,9,Biuro nieruchomości,2023
ID4kf9U,633294,9320,67.95,3,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kf9U,"Nowe mieszkanie w świetnej lokalizacji, 0% Podatku",CHATA Agencja Nieruchomości,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4kfHB,779900,9175,85.0,4,2009,"Lipa Piotrowska, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfHB,Duże Meiszkanei 4 Pokoje Idealne Dla Rodziny,RENOMAHOME,brak informacji,wtórny,1,3,Biuro nieruchomości,2023
ID4kfzI,796100,10475,76.0,5,2023,"Oporów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfzI,"Wysokość sufitów 3,85m! | 5 pokoi na Oporowie",JG Nieruchomości,piwnica,pierwotny,3,3,Biuro nieruchomości,2023
ID4jNrO,590000,9407,62.72,4,2023,"Jagodno, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jNrO,Duży balkon/ Dwustronne/ Kuchnia z oknem/ Gotowe !,Promesa Nieruchomosci Adrian Wojtasik,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4kfvk,1324900,15056,88.0,3,2014,"Wrocław, Stare Miasto, ul. Pochyła",https://www.otodom.pl/pl/oferta/ID4kfvk,Apartament nie tylko z nazwy,Kompas Nieruchomości,brak informacji,wtórny,4,6,Biuro nieruchomości,2023
ID4keFB,824186,12987,63.46,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keFB,3 pokoje | Śródmieście | Zielone tereny,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4g7wp,21000000,5673,3702.0,więcej niż 10,0,"Wrocław, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4g7wp,Na sprzedaż HOTEL,HOME CLOVER Sp. z o.o.,brak informacji,wtórny,Zapytaj,no data,Biuro nieruchomości,2023
ID4hCvB,428342,7750,55.27,3,2022,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4hCvB,"Gotowe, Św.Katarzyna, balkon, bez PCC i prowizji",WOJEWODA BUDOWNICTWO Sp. z o.o.,brak informacji,pierwotny,2,2,Biuro nieruchomości,2023
ID4kf9T,513469,9639,53.27,2,2022,"Wrocław, Kuźniki, ul. Sarbinowska",https://www.otodom.pl/pl/oferta/ID4kf9T,"Nowe mieszkanie w świetnej lokalizacji, 0% Podatku",CHATA Agencja Nieruchomości,brak informacji,pierwotny,4,4,Biuro nieruchomości,2023
ID4keGk,436320,16000,27.27,1,2023,"Wrocław, Stare Miasto, ul. Komuny Paryskiej",https://www.otodom.pl/pl/oferta/ID4keGk,Wykończona kawalerka_Stare Miasto_Dostępne od zara,Expander Advisors,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keGG,452480,15989,28.3,1,2023,"Wrocław, Stare Miasto, ul. Komuny Paryskiej",https://www.otodom.pl/pl/oferta/ID4keGG,Słoneczna kawalerka z tarasem_Stare Miasto,Expander Advisors,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4jcUo,555350,11396,48.73,2,2023,"Wrocław, Gądów Mały, ul. Balonowa",https://www.otodom.pl/pl/oferta/ID4jcUo,Inwestycja Balonowa - 2-pokojowe mieszkanie,PBO DACH BUD SP. Z O.O.,pom. użytkowe,pierwotny,2,2,Deweloper,2023
ID4kfkh,850000,16346,52.0,2,2015,"Wrocław, Nadodrze, ul. Kurkowa",https://www.otodom.pl/pl/oferta/ID4kfkh,Komfortowe 2 pokoje 52m2 | Kurkowa | Centrum,RENOMAHOME,brak informacji,wtórny,7,8,Biuro nieruchomości,2023
ID4kfw9,931095,11495,81.0,5,0,"Wrocław, Grabiszyn, ul. Rymarska",https://www.otodom.pl/pl/oferta/ID4kfw9,5-pokojowe mieszkanie 81m2 + 2 balkony,Archicom,0,0,3,4,Deweloper,2023
ID4gqUs,667703,9555,69.88,4,2024,"Wrocław, Krzyki, ul. Pawia",https://www.otodom.pl/pl/oferta/ID4gqUs,PAWIA OD NOWA zabytkowy folwark wyjątkowe wnętrza,Domy Wojszyce sp. o.o.,dwupoziomowe,pierwotny,1,no data,Deweloper,2023
ID4jXzg,300381,12669,23.71,1,2023,"Wrocław, Partynice, ul. Partynicka",https://www.otodom.pl/pl/oferta/ID4jXzg,Słoneczna Kawalerka obok Parku Klecińskiego,Inwea Development,brak informacji,pierwotny,4,6,Deweloper,2023
ID4keFv,830786,12407,66.96,3,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keFv,3 pokoje | Śródmieście | Zielone otoczenie,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,7,Biuro nieruchomości,2023
ID4kfbP,505460,9950,50.8,3,2023,"Oporów, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfbP,"Wysokość sufitów 4,65m! | 3 pokoje na Oporowie",JG Nieruchomości,"piwnica, pom. użytkowe",pierwotny,3,3,Biuro nieruchomości,2023
ID4kf9J,572329,8850,64.67,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kf9J,"4 pokoje, 64 m2, ogródek 24 m2, parter",SDP Nieruchomości,brak informacji,pierwotny,parter,4,Biuro nieruchomości,2023
ID4iKsv,559792,11800,47.44,2,2024,"Wrocław, Grabiszynek, ul. Racławicka",https://www.otodom.pl/pl/oferta/ID4iKsv,Racławicka Platinum | mieszkanie 1-8,Temar Deweloper,brak informacji,pierwotny,2,3,Deweloper,2023
ID4keFE,1124500,13000,86.5,4,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keFE,4-pok mieszk. Centrum. Odra. 2 balkony. Garderoba,Keller Williams Poland,brak informacji,wtórny,5,7,Biuro nieruchomości,2023
ID4kfVf,575562,7800,73.79,4,2023,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID4kfVf,"Przestronne, dwustronne mieszkanie 4-pokojowe.",ARKOP,brak informacji,pierwotny,2,3,Biuro nieruchomości,2023
ID4keJU,415023,10752,38.6,2,2023,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4keJU,2 pokoje/40m2/2 miejsca postojowe w cenie,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,1,4,Biuro nieruchomości,2023
ID4keFA,509150,9471,53.76,3,2023,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4keFA,Mieszkanie Gotowe/3 pokoje/plus miejsce postojowe,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4gqTB,606184,10924,55.49,1,2024,"Wrocław, Krzyki, ul. Pawia",https://www.otodom.pl/pl/oferta/ID4gqTB,PAWIA OD NOWA zabytkowy folwark wyjątkowe wnętrza,Domy Wojszyce sp. o.o.,brak informacji,pierwotny,1,1,Deweloper,2023
ID4gnHY,850000,18889,45.0,2,2022,"Wrocław, Stare Miasto, pl. Jana Pawła II",https://www.otodom.pl/pl/oferta/ID4gnHY,Prestiżowa nieruchomość dla wymagających,SDP Nieruchomości,brak informacji,wtórny,5,5,Biuro nieruchomości,2023
ID4kfrC,679000,8546,79.45,4,1994,"Gądów Mały, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfrC,Ul. Latawcowa 4pokoje/Lokalizacja/Balkon/Piwnica,UNITED Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,6,7,Biuro nieruchomości,2023
ID4jAJd,965156,15990,60.36,2,2023,"Wrocław, Stare Miasto, ul. Hugona Kołłątaja",https://www.otodom.pl/pl/oferta/ID4jAJd,Kawalerki Inwestycyjne Wrocław Centrum bezpośred.,Money Square,brak informacji,pierwotny,1,5,Biuro nieruchomości,2023
ID4joKo,579000,10659,54.32,2,2008,"Wrocław, Ołtaszyn, ul. Zwycięska",https://www.otodom.pl/pl/oferta/ID4joKo,2 pokoje - 1p - ciche - Ołtaszyn,Hawin Nieruchomości,brak informacji,wtórny,1,4,Biuro nieruchomości,2023
ID4keFH,953040,13200,72.2,4,2023,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keFH,Nowe 4-pok mieszk. Centrum. Piękny widok. Odra.,Keller Williams Poland,brak informacji,wtórny,7,7,Biuro nieruchomości,2023
ID4keBh,459000,9563,48.0,2,2007,"Wrocław, Psie Pole, ul. Miłostowska",https://www.otodom.pl/pl/oferta/ID4keBh,2 pokoje*zadbane*umeblowane*rozkładowe,KC Nieruchomości Kamila Ciupak,piwnica,wtórny,1,2,Biuro nieruchomości,2023
ID4keJJ,501586,13214,37.96,1,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keJJ,Kawalerka | Śródmieście | Inwestycja,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,4,7,Biuro nieruchomości,2023
ID4keJE,564186,12383,45.56,2,0,"Wrocław, Śródmieście, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4keJE,2 pokoje | Śródmieście | Inwestycja | Dla pary,WRE NIERUCHOMOŚCI SP.Z O.O.,brak informacji,pierwotny,2,7,Biuro nieruchomości,2023
ID4jCHh,479000,10449,45.84,2,1910,"Śródmieście, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4jCHh,2 Pokoje | Po Remoncie | Rozkład | Nadodrze,FIDOM NIERUCHOMOSCI Sp. z o. o.,piwnica,wtórny,1,no data,Biuro nieruchomości,2023
ID4kffT,646850,14374,45.0,2,2023,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4kffT,Funkcjonalne 2 pokoje na Starym Mieście,Hamilton May,brak informacji,pierwotny,2,4,Biuro nieruchomości,2023
ID4kf3g,468825,14100,33.25,1,2021,"Wrocław, Ołbin, ul. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4kf3g,Loft studio w Browarach Wrocławskich,Hamilton May,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4kfV6,413136,8550,48.32,3,2023,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID4kfV6,Funkcjonalne mieszkanie 3-pokojowe.,ARKOP,brak informacji,pierwotny,2,3,Biuro nieruchomości,2023
ID4kfDN,369000,9736,37.9,1,1998,"Klecina, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfDN,Rezerwacja Do 20.03. br,IMODOM Nieruchomości,brak informacji,wtórny,Zapytaj,no data,Biuro nieruchomości,2023
ID4kf9H,556600,8800,63.25,4,2023,"Wrocław, Poświętne, ul. Henryka Michała Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4kf9H,"4 pokoje, 63 m2, 2 balkony, IV piętro",SDP Nieruchomości,brak informacji,pierwotny,4,4,Biuro nieruchomości,2023
ID4jL0S,515000,9126,56.43,3,1972,"Wrocław, Szczepin, ul. Zielonogórska",https://www.otodom.pl/pl/oferta/ID4jL0S,Okazja! 3-pokoje na Szczepinie | Rezerwacja,HTI Sp. z o.o.,brak informacji,wtórny,2,4,Biuro nieruchomości,2023
ID4keJd,555750,9500,58.5,3,2024,"Maślice, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4keJd,Kameralna zabudowa | Dla Rodziny | Balkon | Loggia,OTO NIERUCHOMOŚCI,oddzielna kuchnia,pierwotny,1,3,Biuro nieruchomości,2023
ID4kezY,460000,11979,38.4,2,1985,"Krzyki, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kezY,"Ładne/2 pok/Rozkład/Po remoncie-Krzyki, blisko Ue!",Best House Nieruchomości,"piwnica, oddzielna kuchnia",wtórny,5,10,Biuro nieruchomości,2023
ID4kfQh,870000,13262,65.6,4,2016,"Stare Miasto, Wrocław, Wrocław",https://www.otodom.pl/pl/oferta/ID4kfQh,Centrum - ul. Stawowa - nowa kamienica,Traczyk Nieruchomości,brak informacji,wtórny,3,5,Biuro nieruchomości,2023
ID4kf3k,663071,14415,46.0,2,2023,"Wrocław, Stare Miasto, ul. Jęczmienna",https://www.otodom.pl/pl/oferta/ID4kf3k,Funkcjonalne 2 pokoje na Starym Mieście,Hamilton May,brak informacji,pierwotny,3,4,Biuro nieruchomości,2023
ID4keSm,499665,9554,52.3,3,2023,"Wrocław, Oporów, ul. Oporowska",https://www.otodom.pl/pl/oferta/ID4keSm,3 pokoje za mniej niż 500 000 zł!,SDP Nieruchomości,brak informacji,pierwotny,1,3,Biuro nieruchomości,2023
ID4kfmB,400000,8511,47.0,2,1922,"Wrocław, Brochów, ul. Chińska",https://www.otodom.pl/pl/oferta/ID4kfmB,"Okolice ul. Chińskiej, Inwestycja / Piwnica",UNITED Nieruchomości,"piwnica, oddzielna kuchnia, pom. użytkowe",wtórny,parter,2,Biuro nieruchomości,2023
